codigo_mes,mes,codigo_ca,comunidad_autonoma,codigo_provincia,provincia,codigo_municipio,municipio,total_paro_registrado,Paro_hombre_edad___25,Paro_hombre_edad_25__45,Paro_hombre_edad___45,Paro_mujer_edad___25,Paro_mujer_edad_25__45,Paro_mujer_edad___45,Paro_Agricultura,Paro_Industria,Paro_Construcci__n,Paro_Servicios,Paro_Sin_empleo_Anterior
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15036,Ferrol,5122,142,838,1166,153,1258,1565,113,383,502,3441,683
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15036,Ferrol,5093,136,805,1157,155,1265,1575,121,363,495,3425,689
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15036,Ferrol,5281,142,874,1185,157,1289,1634,139,386,493,3575,688
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15036,Ferrol,5199,157,894,1148,147,1243,1610,148,376,481,3542,652
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15036,Ferrol,5216,157,931,1168,155,1237,1568,141,397,502,3523,653
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15036,Ferrol,5026,126,913,1172,138,1148,1529,129,399,529,3360,609
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15038,Frades,123,0,18,45,0,34,26,7,28,14,72,2
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15038,Frades,126,0,16,43,1,38,28,6,26,14,77,3
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15038,Frades,123,2,17,44,2,32,26,8,26,16,70,3
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15038,Frades,118,1,18,41,2,28,28,6,26,16,67,3
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15038,Frades,113,1,16,39,0,31,26,5,27,15,63,3
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15038,Frades,119,1,19,35,0,35,29,8,29,16,62,4
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15038,Frades,109,0,17,31,0,30,31,9,26,13,57,4
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15038,Frades,112,0,18,31,0,34,29,9,24,15,61,3
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15038,Frades,108,0,17,31,1,32,27,7,24,14,60,3
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15038,Frades,115,1,18,36,0,34,26,7,22,14,70,2
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15038,Frades,104,1,15,33,0,29,26,8,21,12,61,2
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15038,Frades,110,1,16,36,0,28,29,6,24,11,66,3
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,62,2,14,25,1,8,12,6,6,3,42,5
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,63,2,14,24,2,9,12,5,6,5,43,4
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,62,2,13,24,3,8,12,5,5,5,43,4
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,61,3,11,25,2,8,12,5,4,3,45,4
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,55,2,9,20,2,8,14,4,3,2,41,5
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,56,2,9,16,2,13,14,4,4,3,41,4
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,56,1,5,16,2,16,16,4,3,2,43,4
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,57,1,7,14,3,16,16,4,3,3,43,4
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,59,1,12,16,3,12,15,5,4,3,43,4
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,54,1,7,20,3,7,16,3,4,4,40,3
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,56,1,7,24,2,9,13,3,2,4,44,3
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15039,Irixoa,54,1,8,22,1,10,12,4,2,3,43,2
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15046,Melide,474,12,68,118,9,130,137,31,59,46,300,38
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15046,Melide,468,12,68,114,13,126,135,32,57,47,292,40
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15046,Melide,439,11,54,114,12,116,132,28,58,44,269,40
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15046,Melide,433,10,57,109,12,111,134,26,56,44,261,46
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15046,Melide,418,10,57,104,13,107,127,29,56,41,250,42
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15046,Melide,410,12,54,103,13,102,126,25,58,37,252,38
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15046,Melide,388,10,51,93,11,98,125,22,58,34,239,35
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15046,Melide,371,11,46,85,13,94,122,22,55,31,231,32
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15046,Melide,380,10,47,82,17,96,128,23,61,30,226,40
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15046,Melide,390,8,46,87,21,97,131,26,60,28,237,39
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15046,Melide,399,11,53,91,15,98,131,28,57,26,253,35
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15046,Melide,401,10,61,98,12,90,130,27,52,38,253,31
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,122,2,16,40,0,24,40,16,29,12,55,10
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,115,1,16,37,1,22,38,15,29,12,51,8
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,115,1,17,38,1,17,41,14,31,13,48,9
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,112,1,15,36,1,20,39,12,30,13,48,9
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,106,1,11,37,2,18,37,11,30,12,43,10
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,107,2,11,39,2,17,36,13,32,12,40,10
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,100,2,10,34,1,18,35,7,33,9,39,12
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,104,1,7,33,2,23,38,7,35,9,40,13
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,108,1,5,36,2,28,36,7,31,12,46,12
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,93,1,4,29,2,24,33,7,29,9,36,12
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,97,2,8,30,1,26,30,7,28,11,40,11
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15047,Mesía,98,0,9,33,2,26,28,10,31,10,36,11
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,58,1,8,24,3,10,12,5,10,4,37,2
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,55,1,7,23,2,10,12,5,10,3,35,2
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,55,1,7,24,2,11,10,4,10,4,35,2
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,51,1,6,22,1,12,9,4,9,2,34,2
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,47,2,4,19,2,11,9,2,9,2,33,1
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,40,2,3,17,1,8,9,2,5,2,30,1
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,43,2,5,18,0,9,9,2,7,2,31,1
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,45,1,8,20,0,8,8,3,9,3,29,1
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,48,2,8,18,1,10,9,3,10,3,32,0
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,53,1,10,17,2,13,10,5,8,3,37,0
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,50,0,10,16,1,12,11,5,6,4,35,0
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15049,Moeche,47,0,9,17,1,10,10,5,6,5,31,0
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,307,13,49,71,6,70,98,20,35,50,175,27
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,288,11,44,69,3,64,97,15,32,51,161,29
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,277,10,41,71,4,61,90,17,31,49,150,30
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,277,10,38,68,4,64,93,14,32,46,156,29
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,270,9,35,67,3,66,90,13,30,48,151,28
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,268,12,36,59,6,61,94,16,32,42,146,32
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,262,11,33,58,5,62,93,19,31,36,145,31
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,254,6,32,56,4,65,91,18,29,29,147,31
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,266,4,40,61,4,64,93,21,30,32,156,27
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,267,3,36,53,8,67,100,18,29,27,167,26
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,273,6,37,51,6,65,108,15,29,31,173,25
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15052,Muxía,296,8,44,57,6,71,110,14,30,40,184,28
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2890,70,520,575,71,835,819,46,321,315,1925,283
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2890,73,503,568,71,844,831,42,318,306,1933,291
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2853,77,489,564,68,850,805,42,320,297,1895,299
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2865,81,483,552,67,854,828,42,310,285,1932,296
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2769,84,444,527,61,845,808,42,311,253,1866,297
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2664,81,428,522,59,798,776,37,319,239,1783,286
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2507,71,391,477,55,770,743,32,289,224,1676,286
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2459,55,365,471,54,777,737,30,262,211,1688,268
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2622,61,429,475,64,811,782,37,282,222,1792,289
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2621,61,422,473,66,821,778,38,270,213,1804,296
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2636,62,426,496,65,805,782,45,269,230,1803,289
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15054,Narón,2605,65,448,507,55,761,769,43,271,254,1750,287
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,745,26,135,178,23,188,195,20,186,130,372,37
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,738,23,132,175,25,188,195,17,186,122,375,38
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,741,26,130,173,23,191,198,24,204,119,356,38
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,700,29,122,154,24,172,199,22,175,110,351,42
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,660,26,113,154,22,155,190,22,157,104,336,41
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,628,22,114,146,24,140,182,20,142,97,325,44
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,582,16,104,141,23,133,165,19,138,92,298,35
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,604,24,103,139,22,142,174,21,151,85,306,41
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,609,25,99,132,22,152,179,17,145,78,328,41
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,593,20,96,128,16,152,181,16,138,72,329,38
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,603,25,93,131,12,160,182,18,137,73,337,38
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15072,Rianxo,724,30,106,141,18,193,236,20,211,88,367,38
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15083,Toques,61,0,6,26,4,8,17,6,4,17,27,7
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15083,Toques,62,0,6,23,5,10,18,6,4,13,32,7
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15083,Toques,62,0,6,24,5,11,16,5,5,14,30,8
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15083,Toques,58,0,6,24,3,7,18,6,4,14,27,7
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15083,Toques,57,1,5,23,3,6,19,7,4,13,27,6
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15083,Toques,53,1,2,24,3,6,17,6,6,12,24,5
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15083,Toques,45,1,2,20,2,5,15,4,6,10,19,6
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15083,Toques,47,0,3,20,3,6,15,5,6,10,20,6
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15083,Toques,50,2,2,20,2,8,16,5,5,10,24,6
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15083,Toques,48,2,1,19,3,8,15,5,4,9,25,5
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15083,Toques,55,1,5,18,3,11,17,4,4,10,32,5
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15083,Toques,61,3,8,21,2,10,17,6,6,12,32,5
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2264,57,406,511,58,630,602,32,313,261,1509,149
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2235,59,394,496,64,607,615,31,296,245,1514,149
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2212,54,384,506,58,580,630,29,303,241,1488,151
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2176,56,380,486,56,587,611,25,297,227,1479,148
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2114,50,365,457,51,581,610,22,284,206,1454,148
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2086,53,343,460,50,573,607,20,304,215,1399,148
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2009,43,336,445,46,542,597,19,284,211,1352,143
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2034,36,321,463,55,553,606,19,291,196,1379,149
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2066,48,339,456,64,552,607,23,286,199,1404,154
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2084,44,353,455,61,550,621,27,278,195,1427,157
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2056,48,351,466,57,532,602,25,293,204,1384,150
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15005,Arteixo,2047,30,355,498,48,520,596,27,298,229,1343,150
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,188,0,36,49,2,47,54,3,17,29,126,13
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,189,0,40,48,1,47,53,2,19,28,128,12
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,184,0,37,51,2,42,52,2,21,29,119,13
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,173,2,29,51,2,40,49,2,18,28,112,13
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,176,1,36,44,3,40,52,1,18,28,116,13
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,154,2,33,38,0,36,45,1,21,25,95,12
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,148,2,30,35,0,36,45,1,18,21,96,12
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,144,3,26,34,1,37,43,0,17,20,94,13
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,157,2,26,44,1,38,46,1,18,21,105,12
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,152,3,25,42,1,35,46,1,19,19,102,11
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,160,3,31,43,0,34,49,2,21,20,104,13
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15015,Cabanas,172,5,35,46,1,35,50,4,24,26,106,12
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,211,1,37,58,6,50,59,13,24,17,145,12
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,212,2,41,59,3,49,58,16,25,18,141,12
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,201,2,36,60,3,44,56,15,23,16,135,12
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,204,2,32,63,3,48,56,16,25,16,134,13
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,196,2,29,60,3,45,57,13,22,17,132,12
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,186,2,32,53,5,43,51,12,20,15,125,14
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,173,2,31,51,4,35,50,13,16,16,112,16
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,168,2,27,50,3,40,46,12,16,18,107,15
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,172,3,30,46,3,41,49,16,16,15,113,12
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,185,4,35,49,4,43,50,19,18,13,121,14
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,191,4,34,52,4,45,52,17,19,13,127,15
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15901,Cariño,176,2,31,57,1,39,46,15,17,13,121,10
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,253,3,39,73,5,43,90,18,35,40,154,6
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,250,2,36,72,3,45,92,20,34,39,152,5
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,249,2,39,66,3,49,90,21,29,40,152,7
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,239,4,30,68,3,49,85,18,28,38,147,8
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,238,6,34,67,3,49,79,24,27,38,142,7
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,212,5,34,57,2,42,72,20,25,33,128,6
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,180,4,27,45,4,36,64,14,25,31,105,5
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,185,2,30,45,2,39,67,13,24,27,114,7
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,216,5,31,55,5,47,73,12,24,31,141,8
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,233,8,30,51,4,48,92,13,41,29,143,7
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,235,8,30,60,4,43,90,15,36,30,147,7
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15020,Carnota,247,8,33,65,3,44,94,17,31,37,155,7
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,360,4,76,83,3,95,99,23,43,28,234,32
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,352,2,74,85,1,93,97,21,46,29,223,33
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,335,2,67,80,1,91,94,22,41,27,214,31
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,345,6,64,84,2,93,96,23,37,31,222,32
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,355,3,64,86,2,103,97,26,40,27,234,28
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,368,3,69,84,3,102,107,24,42,29,237,36
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,338,2,61,87,2,83,103,22,39,29,212,36
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,344,6,59,84,3,88,104,28,43,27,213,33
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,348,5,58,79,3,96,107,26,40,23,228,31
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,355,5,67,75,6,98,104,26,42,21,237,29
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,363,6,74,68,5,100,110,27,46,19,244,27
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15022,Cedeira,353,5,66,73,5,93,111,22,45,22,237,27
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,220,10,40,45,3,50,72,4,41,35,134,6
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,195,9,29,34,3,45,75,5,34,31,119,6
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,191,6,31,35,4,45,70,6,36,27,115,7
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,189,4,30,34,6,41,74,4,34,23,123,5
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,196,3,35,34,6,51,67,5,34,25,126,6
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,182,3,31,34,4,49,61,5,30,23,118,6
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,169,1,24,34,3,49,58,3,25,25,111,5
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,173,5,21,36,5,48,58,3,25,24,114,7
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,191,3,27,37,7,53,64,3,25,23,132,8
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,177,3,25,32,8,53,56,5,29,18,117,8
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,192,4,33,36,9,53,57,7,30,20,127,8
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15024,Cerceda,202,3,38,43,5,60,53,4,31,24,138,5
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,53,0,5,18,1,18,11,6,7,6,31,3
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,48,0,4,18,0,14,12,6,4,6,29,3
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,47,0,5,18,0,14,10,7,5,7,25,3
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,45,0,6,16,0,13,10,8,5,6,23,3
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,47,0,5,16,0,13,13,7,5,5,27,3
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,46,0,6,15,0,12,13,6,7,4,26,3
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,46,0,8,16,0,11,11,6,8,5,24,3
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,40,0,5,15,0,10,10,4,9,3,21,3
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,39,0,5,14,0,10,10,8,7,3,18,3
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,40,1,5,13,0,11,10,9,7,3,18,3
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,48,1,7,15,0,14,11,12,8,3,22,3
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15025,Cerdido,48,2,9,16,0,10,11,10,8,4,23,3
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,115,3,21,42,4,20,25,9,13,18,67,8
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,110,4,14,41,4,20,27,8,12,18,64,8
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,111,4,15,42,3,20,27,5,13,17,69,7
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,101,4,9,37,3,19,29,5,11,16,62,7
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,101,5,11,36,2,18,29,5,13,16,59,8
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,98,4,11,34,1,19,29,5,11,15,59,8
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,93,3,10,33,1,18,28,4,11,13,57,8
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,93,3,13,32,2,17,26,5,8,13,58,9
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,101,3,16,34,1,18,29,5,10,13,65,8
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,89,2,14,29,2,16,26,6,8,13,57,5
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,90,3,12,33,4,14,24,7,7,12,59,5
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15026,Cesuras,89,3,12,32,3,14,25,7,5,14,58,5
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,88,2,18,26,2,20,20,2,9,10,64,3
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,80,2,16,22,3,17,20,2,8,8,58,4
201803,Marzo de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,80,3,17,23,2,14,21,2,8,9,57,4
201804,Abril de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,74,3,12,26,2,12,19,2,8,7,53,4
201805,Mayo de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,77,2,15,25,2,14,19,4,8,6,55,4
201806,Junio de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,79,1,15,24,2,16,21,3,8,6,58,4
201807,Julio de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,72,2,7,21,1,19,22,3,8,4,52,5
201808,Agosto de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,77,2,13,18,1,20,23,3,10,4,53,7
201809,Septiembre de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,78,3,14,19,3,17,22,3,9,4,56,6
201810,Octubre de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,74,1,12,19,4,15,23,2,12,3,52,5
201811,Noviembre de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,81,0,14,20,5,20,22,2,11,3,60,5
201812,Diciembre de 2018,12,Galicia,15,"Coruña, A",15027,Coirós,78,1,10,19,5,20,23,2,11,5,56,4
201801,Enero de 2018,12,Galicia,15,"Coruña, A",15042,Lousame,198,5,42,51,5,45,50,14,50,28,94,12
201802,Febrero de 2018,12,Galicia,15,"Coruña, A",15042,Lousame,192,5,36,48,5,49,49,14,42,27,95,14
