order_id,customer_id,product_id,quantity,list_price,revenue,order_date
2937,1524,7980,8,614.08,4912.66,2021-09-13
2940,1018,7082,8,811.92,6495.34,2021-09-14
2952,3540,6008,8,437.37,3498.93,2021-09-16
2959,3291,598,8,205.32,1642.57,2021-09-17
2964,3879,5191,8,876.74,7013.95,2021-09-18
2966,2247,1449,8,223.21,1785.66,2021-09-19
2976,295,8463,8,56.95,455.59,2021-09-22
2990,83,4266,8,937.03,7496.23,2021-09-25
2991,4391,1431,8,249.6,1996.79,2021-09-25
2992,971,3619,8,349.39,2795.13,2021-09-25
2998,2332,8532,8,309.51,2476.1,2021-09-26
3003,3027,8337,8,781.81,6254.47,2021-09-27
3015,1844,1543,8,840.62,6724.93,2021-09-29
3016,4724,8725,8,705.9,5647.17,2021-09-29
3020,4949,5439,8,450.48,3603.82,2021-10-01
3043,473,3785,8,975.84,7806.71,2021-10-06
3050,1115,5251,8,318.02,2544.18,2021-10-07
3063,2733,4726,8,553.24,4425.95,2021-10-09
3064,3076,8745,8,933.56,7468.51,2021-10-09
3079,2847,5761,8,861.96,6895.69,2021-10-12
3101,2315,6070,8,551.13,4409.06,2021-10-18
3105,44,912,8,941.86,7534.87,2021-10-18
3127,2465,1678,8,319.84,2558.68,2021-10-23
3128,2476,7074,8,260.94,2087.53,2021-10-23
3131,4969,6571,8,909.71,7277.72,2021-10-24
3138,2509,6068,8,309.9,2479.22,2021-10-25
3148,4622,340,8,559.36,4474.88,2021-10-27
3163,2755,952,8,342.09,2736.75,2021-10-30
3166,341,2329,8,460.83,3686.67,2021-10-31
3173,4585,919,8,764.12,6112.98,2021-11-01
3188,2071,6920,8,190.26,1522.12,2021-11-04
3198,3534,2813,8,526.63,4213.05,2021-11-06
3200,147,1877,8,824.0,6592.03,2021-11-06
3203,4325,3313,8,887.6,7100.77,2021-11-07
3247,3378,308,8,615.44,4923.5,2021-11-19
3253,350,5888,8,871.95,6975.56,2021-11-22
3268,381,9932,8,475.12,3800.94,2021-11-24
3282,229,6642,8,210.98,1687.87,2021-11-27
3324,282,1640,8,387.57,3100.55,2021-12-06
3335,4778,5263,8,147.31,1178.51,2021-12-08
3366,1502,7771,8,93.8,750.39,2021-12-16
3377,4679,9648,8,902.16,7217.27,2021-12-19
3401,2817,4889,8,714.36,5714.89,2021-12-25
3402,1596,3475,8,421.01,3368.1,2021-12-25
3406,4652,9716,8,786.36,6290.9,2021-12-25
3412,404,2535,8,335.03,2680.27,2021-12-28
3423,1926,5503,8,288.28,2306.22,2021-12-31
3458,3545,5753,8,48.42,387.35,2022-01-09
3470,2919,1721,8,95.61,764.89,2022-01-12
3491,3972,8409,8,381.77,3054.15,2022-01-17
3498,4413,288,8,628.28,5026.26,2022-01-18
3500,1156,3913,8,83.9,671.18,2022-01-18
3507,4873,5886,8,862.18,6897.43,2022-01-21
3521,4859,5950,8,386.65,3093.16,2022-01-24
3523,4422,6036,8,312.81,2502.48,2022-01-24
3534,830,8378,8,822.43,6579.45,2022-01-27
3536,1667,5583,8,837.33,6698.61,2022-01-27
3541,1364,7389,8,707.55,5660.37,2022-01-29
3562,3499,9767,8,952.12,7616.96,2022-02-02
3566,2531,9346,8,55.87,446.95,2022-02-02
3570,1956,7654,8,537.83,4302.68,2022-02-03
3597,4892,7956,8,390.35,3122.79,2022-02-09
3599,2514,9890,8,878.44,7027.55,2022-02-09
3607,977,9435,8,13.21,105.64,2022-02-10
3608,1642,7699,8,805.81,6446.46,2022-02-10
3609,3623,8834,8,357.8,2862.41,2022-02-10
3614,978,6291,8,758.15,6065.22,2022-02-11
3630,1806,5926,8,532.82,4262.53,2022-02-15
3640,3109,4173,8,966.5,7732.02,2022-02-17
3648,4590,2309,8,645.36,5162.88,2022-02-18
3650,1642,9935,8,656.91,5255.27,2022-02-18
3652,1888,5995,8,122.04,976.36,2022-02-19
3655,4257,3497,8,153.81,1230.47,2022-02-19
3665,4885,9145,8,99.32,794.56,2022-02-21
3667,4647,4877,8,852.33,6818.65,2022-02-21
3670,498,6533,8,113.62,909.0,2022-02-21
3698,21,9075,8,256.07,2048.59,2022-02-26
3715,1514,6854,8,455.03,3640.21,2022-03-02
3734,4505,5323,8,721.41,5771.27,2022-03-06
3751,3010,9671,8,743.66,5949.26,2022-03-11
3784,540,1197,8,745.61,5964.87,2022-03-17
3792,156,2135,8,878.58,7028.64,2022-03-19
3809,1970,9668,8,639.15,5113.16,2022-03-25
3810,4205,5339,8,698.01,5584.07,2022-03-25
3817,1835,372,8,381.9,3055.21,2022-03-26
3819,602,4477,8,317.26,2538.1,2022-03-26
3836,2236,3234,8,269.94,2159.52,2022-03-30
3873,676,123,8,582.86,4662.85,2022-04-08
3884,2740,1511,8,575.8,4606.42,2022-04-11
3891,1328,1201,8,338.46,2707.69,2022-04-13
3893,1910,163,8,416.7,3333.59,2022-04-13
3896,62,7020,8,578.1,4624.78,2022-04-14
3900,47,5390,8,99.69,797.54,2022-04-15
3902,4263,7343,8,688.13,5505.03,2022-04-15
3905,4392,3066,8,254.5,2035.98,2022-04-16
3938,1301,9525,8,984.41,7875.28,2022-04-26
3946,4662,8271,8,453.67,3629.32,2022-04-27
3947,1931,2196,8,575.24,4601.94,2022-04-27
3953,1110,9770,8,898.12,7184.98,2022-04-29
3958,1232,1392,8,282.65,2261.16,2022-04-30
3968,2798,4444,8,610.44,4883.53,2022-05-02
3969,384,693,8,240.12,1920.98,2022-05-02
3978,2874,4522,8,484.22,3873.72,2022-05-04
4000,3547,490,8,442.25,3538.0,2022-05-08
4004,4712,3488,8,817.76,6542.08,2022-05-08
4007,722,3189,8,714.34,5714.71,2022-05-09
4009,3665,4895,8,701.63,5613.03,2022-05-09
4026,1462,1767,8,854.55,6836.36,2022-05-13
4027,1815,3175,8,594.85,4758.83,2022-05-13
4032,4632,2256,8,525.62,4204.97,2022-05-14
4038,74,3032,8,66.27,530.13,2022-05-14
4043,4604,1765,8,835.64,6685.12,2022-05-16
4050,1783,4328,8,692.34,5538.73,2022-05-17
4058,2796,8033,8,235.75,1885.98,2022-05-19
4069,1066,7855,8,460.15,3681.21,2022-05-24
4073,3395,4183,8,722.74,5781.88,2022-05-25
4079,1721,9694,8,404.37,3234.94,2022-05-26
4098,3397,3532,8,643.92,5151.34,2022-06-02
4101,50,1576,8,209.8,1678.42,2022-06-03
4128,4658,7618,8,789.29,6314.31,2022-06-08
4129,97,3803,8,556.11,4448.88,2022-06-08
4139,1585,2871,8,990.72,7925.76,2022-06-11
4150,2213,4801,8,16.81,134.46,2022-06-13
4152,3759,6408,8,983.76,7870.06,2022-06-13
4155,1193,9238,8,247.0,1976.0,2022-06-13
4179,1391,1171,8,553.37,4426.96,2022-06-19
4182,1630,3984,8,971.64,7773.11,2022-06-21
4185,2409,5825,8,792.04,6336.31,2022-06-22
4217,534,2398,8,103.93,831.43,2022-06-28
4219,3455,4165,8,223.12,1784.97,2022-06-28
4226,615,1867,8,985.86,7886.9,2022-06-30
4242,1628,7371,8,973.97,7791.72,2022-07-04
4243,3976,531,8,689.75,5518.02,2022-07-04
4257,1850,1981,8,989.0,7911.98,2022-07-08
4263,3412,9312,8,162.91,1303.31,2022-07-09
4266,3451,1026,8,157.77,1262.18,2022-07-10
4269,3950,6987,8,663.59,5308.72,2022-07-10
4270,1969,1601,8,936.44,7491.51,2022-07-11
4272,1121,7998,8,494.16,3953.25,2022-07-11
4277,1582,6389,8,590.96,4727.66,2022-07-12
4278,829,4688,8,529.19,4233.52,2022-07-13
4295,1298,803,8,501.21,4009.71,2022-07-16
4301,2924,6829,8,843.07,6744.53,2022-07-17
4306,2113,7882,8,243.21,1945.68,2022-07-19
4317,3601,7650,8,596.43,4771.47,2022-07-21
4327,3766,180,8,625.67,5005.32,2022-07-22
4328,409,1669,8,12.71,101.65,2022-07-23
4337,128,4022,8,60.3,482.44,2022-07-24
4343,3226,8392,8,417.14,3337.11,2022-07-25
4349,3889,2819,8,619.28,4954.23,2022-07-26
4367,1326,4303,8,194.59,1556.76,2022-07-29
4374,3225,232,8,141.1,1128.84,2022-07-30
4393,2691,7764,8,144.42,1155.39,2022-08-04
4398,708,1572,8,212.22,1697.77,2022-08-05
4400,277,8252,8,365.92,2927.4,2022-08-05
4405,3378,1328,8,260.84,2086.74,2022-08-06
4406,1129,6921,8,376.32,3010.52,2022-08-06
4415,2942,6396,8,672.33,5378.61,2022-08-10
4425,2852,4785,8,537.06,4296.44,2022-08-13
4426,41,2327,8,883.07,7064.57,2022-08-13
4438,1340,8144,8,738.41,5907.25,2022-08-16
4447,2858,511,8,939.37,7514.92,2022-08-18
4454,990,7094,8,58.82,470.57,2022-08-21
4458,3364,705,8,821.46,6571.64,2022-08-22
4460,3206,9455,8,299.74,2397.9,2022-08-22
4471,1058,6247,8,857.32,6858.59,2022-08-24
4473,1236,3933,8,243.85,1950.78,2022-08-25
4475,1493,7958,8,613.7,4909.6,2022-08-26
4487,4533,5305,8,477.96,3823.67,2022-08-28
4496,124,5097,8,714.43,5715.43,2022-08-31
4519,1098,7481,8,213.21,1705.64,2022-09-04
4525,372,8555,8,973.22,7785.78,2022-09-05
4528,3154,1466,8,622.43,4979.44,2022-09-06
4547,1713,492,8,35.24,281.92,2022-09-10
4554,4006,2033,8,641.79,5134.31,2022-09-11
4555,3879,8085,8,323.94,2591.49,2022-09-11
4562,1689,4286,8,235.4,1883.23,2022-09-13
4582,1052,6689,8,409.67,3277.38,2022-09-18
4584,2327,5052,8,669.27,5354.15,2022-09-18
4585,455,402,8,90.36,722.85,2022-09-18
4586,3551,5429,8,567.07,4536.59,2022-09-18
4600,4003,8293,8,230.0,1839.97,2022-09-21
4607,1161,3806,8,560.51,4484.09,2022-09-24
4618,3591,9020,8,55.72,445.72,2022-09-26
4630,3988,7226,8,844.94,6759.52,2022-09-28
4633,2141,1050,8,41.8,334.4,2022-09-28
4640,1542,5181,8,487.22,3897.77,2022-09-30
4651,1592,8854,8,458.3,3666.37,2022-10-04
4652,3839,1656,8,884.01,7072.05,2022-10-04
4655,2570,4820,8,169.79,1358.32,2022-10-05
4657,1928,9441,8,157.0,1256.0,2022-10-05
4663,3563,2438,8,689.05,5512.42,2022-10-06
4685,678,5177,8,237.63,1901.06,2022-10-13
4686,885,5173,8,110.45,883.59,2022-10-14
4691,3344,5777,8,619.78,4958.22,2022-10-15
4700,2058,8477,8,277.56,2220.48,2022-10-18
4713,3587,9873,8,862.97,6903.77,2022-10-21
4738,4995,2113,8,283.49,2267.91,2022-10-27
4755,4654,5701,8,164.41,1315.32,2022-11-02
4764,3337,7975,8,455.03,3640.22,2022-11-04
4782,3206,5424,8,614.66,4917.25,2022-11-08
4807,2899,1581,8,355.01,2840.07,2022-11-13
4811,4552,5053,8,552.11,4416.89,2022-11-14
4815,4595,9094,8,348.82,2790.53,2022-11-15
4821,3250,9686,8,776.44,6211.53,2022-11-16
4825,2439,1519,8,903.93,7231.43,2022-11-19
4841,3953,3278,8,876.31,7010.5,2022-11-22
4843,265,6118,8,73.22,585.77,2022-11-22
4859,1009,500,8,775.48,6203.85,2022-11-27
4881,3503,6316,8,455.55,3644.38,2022-12-03
4906,480,2586,8,49.04,392.29,2022-12-08
4918,249,4710,8,743.25,5945.99,2022-12-11
4921,2605,5219,8,888.05,7104.39,2022-12-12
4925,3676,5765,8,457.69,3661.53,2022-12-12
4929,816,7729,8,811.3,6490.39,2022-12-13
4943,2863,5551,8,80.88,647.08,2022-12-18
4946,907,689,8,662.07,5296.56,2022-12-18
4952,2102,5902,8,997.17,7977.34,2022-12-18
4960,3193,3548,8,890.9,7127.23,2022-12-20
4967,1577,1100,8,257.17,2057.35,2022-12-22
4975,3620,4559,8,169.32,1354.52,2022-12-24
4977,279,8692,8,815.75,6525.97,2022-12-24
4983,2241,8757,8,603.49,4827.92,2022-12-25
4985,4532,1031,8,418.0,3343.99,2022-12-25
4992,4515,1845,8,52.99,423.94,2022-12-26
8,1990,1195,9,881.06,7929.52,2019-12-30
12,1227,1896,9,753.19,6778.68,2020-01-01
14,4671,2629,9,772.85,6955.65,2020-01-01
27,2178,118,9,328.53,2956.76,2020-01-03
32,503,2894,9,702.15,6319.33,2020-01-04
63,3242,5274,9,474.45,4270.05,2020-01-11
69,308,7037,9,642.92,5786.29,2020-01-12
75,2921,7218,9,779.78,7018.02,2020-01-15
91,1714,5454,9,84.66,761.96,2020-01-18
107,1124,1145,9,320.7,2886.26,2020-01-21
121,3677,7600,9,92.98,836.82,2020-01-24
122,309,2920,9,628.87,5659.85,2020-01-24
159,4931,2479,9,322.48,2902.36,2020-02-03
180,2093,7611,9,335.76,3021.85,2020-02-07
187,1874,4817,9,48.26,434.34,2020-02-09
191,1986,460,9,744.47,6700.26,2020-02-10
193,2185,5846,9,942.95,8486.54,2020-02-10
203,2792,1652,9,603.21,5428.86,2020-02-13
207,4290,6598,9,905.85,8152.64,2020-02-14
218,3333,5379,9,546.47,4918.23,2020-02-16
222,1613,5851,9,839.21,7552.85,2020-02-16
229,614,3107,9,681.13,6130.14,2020-02-18
234,4044,5421,9,754.12,6787.07,2020-02-18
235,3553,9127,9,278.73,2508.61,2020-02-18
240,3650,1430,9,201.97,1817.71,2020-02-19
245,2725,8468,9,342.41,3081.67,2020-02-20
249,4427,9449,9,274.1,2466.86,2020-02-21
251,1813,7725,9,777.35,6996.19,2020-02-22
259,3508,1194,9,13.69,123.18,2020-02-23
275,3763,1330,9,765.14,6886.3,2020-02-27
290,1783,3757,9,363.79,3274.15,2020-02-29
291,823,5323,9,883.35,7950.17,2020-03-01
294,3046,6933,9,854.39,7689.52,2020-03-01
309,1114,2725,9,855.61,7700.51,2020-03-05
321,90,197,9,204.64,1841.73,2020-03-07
328,4636,2915,9,345.83,3112.45,2020-03-08
344,4133,2050,9,857.37,7716.37,2020-03-10
347,2691,7949,9,395.83,3562.51,2020-03-11
354,2375,6980,9,525.83,4732.43,2020-03-13
367,1913,3448,9,53.76,483.84,2020-03-14
368,4413,7061,9,626.08,5634.75,2020-03-15
372,1393,1685,9,352.06,3168.58,2020-03-16
380,952,9949,9,158.58,1427.18,2020-03-17
386,1664,1776,9,613.77,5523.89,2020-03-19
390,4632,1169,9,632.63,5693.69,2020-03-20
391,2908,8906,9,881.72,7935.5,2020-03-20
396,2349,3953,9,164.42,1479.77,2020-03-21
402,2106,1415,9,282.64,2543.75,2020-03-22
406,650,8266,9,833.53,7501.74,2020-03-24
407,1442,3858,9,406.49,3658.4,2020-03-24
411,1224,5630,9,669.69,6027.23,2020-03-25
420,3434,357,9,225.69,2031.17,2020-03-27
422,3569,4734,9,303.56,2732.08,2020-03-27
427,2579,5801,9,250.31,2252.81,2020-03-28
445,4623,3470,9,264.29,2378.64,2020-04-02
451,3398,9599,9,564.56,5081.04,2020-04-03
453,1751,3653,9,646.38,5817.4,2020-04-03
454,1471,428,9,415.43,3738.9,2020-04-04
459,3047,2349,9,504.71,4542.42,2020-04-05
467,4773,1521,9,174.91,1574.2,2020-04-08
469,1089,8873,9,640.71,5766.37,2020-04-08
477,607,331,9,310.71,2796.36,2020-04-11
496,4656,3809,9,82.44,741.98,2020-04-14
504,1247,3420,9,147.95,1331.52,2020-04-17
508,3543,9727,9,202.78,1824.99,2020-04-17
518,4346,838,9,334.67,3012.04,2020-04-20
523,1938,1074,9,74.74,672.67,2020-04-22
547,4881,4022,9,271.42,2442.74,2020-04-27
551,546,1125,9,81.91,737.19,2020-04-27
554,3010,7234,9,403.05,3627.47,2020-04-28
555,927,4531,9,642.78,5785.05,2020-04-28
573,2194,9073,9,312.43,2811.91,2020-05-02
574,815,4306,9,781.38,7032.39,2020-05-02
598,4728,6092,9,933.76,8403.85,2020-05-07
605,3526,3433,9,339.31,3053.8,2020-05-09
608,35,8076,9,551.57,4964.17,2020-05-10
615,1127,8860,9,719.11,6472.0,2020-05-11
633,4500,6039,9,985.73,8871.58,2020-05-14
642,2708,2581,9,693.47,6241.19,2020-05-15
645,3087,7341,9,703.32,6329.88,2020-05-15
656,381,3579,9,588.0,5292.01,2020-05-17
674,577,2089,9,754.14,6787.24,2020-05-21
676,4958,1067,9,527.46,4747.15,2020-05-21
677,574,597,9,968.65,8717.82,2020-05-21
680,3709,1546,9,400.59,3605.3,2020-05-22
708,2521,6848,9,439.0,3950.97,2020-05-27
712,4588,2519,9,206.85,1861.69,2020-05-28
720,854,6659,9,417.56,3758.05,2020-05-31
726,3558,2886,9,932.97,8396.72,2020-06-01
734,59,6760,9,745.87,6712.83,2020-06-02
739,433,8670,9,774.45,6970.05,2020-06-03
744,4641,5180,9,96.91,872.17,2020-06-04
758,451,6132,9,864.06,7776.55,2020-06-06
768,1235,6680,9,123.6,1112.43,2020-06-09
808,3799,7379,9,507.85,4570.64,2020-06-18
809,1515,2600,9,591.99,5327.87,2020-06-19
810,1492,7272,9,990.63,8915.71,2020-06-19
814,1240,4611,9,579.88,5218.91,2020-06-19
844,3784,4489,9,181.88,1636.9,2020-06-23
845,3435,8730,9,311.46,2803.12,2020-06-23
870,3411,2424,9,548.17,4933.57,2020-06-27
898,3103,9533,9,801.31,7211.78,2020-07-03
908,1451,389,9,943.92,8495.27,2020-07-07
923,134,7019,9,326.72,2940.47,2020-07-09
933,1054,5106,9,702.11,6318.99,2020-07-11
945,4571,2947,9,222.46,2002.15,2020-07-14
953,1518,4525,9,516.14,4645.25,2020-07-15
956,3710,2679,9,137.61,1238.5,2020-07-16
958,2764,1933,9,353.92,3185.3,2020-07-16
959,2953,7968,9,557.12,5014.05,2020-07-16
967,3015,7842,9,948.92,8540.28,2020-07-19
968,3259,8719,9,265.77,2391.89,2020-07-19
973,4581,8489,9,998.74,8988.67,2020-07-19
993,3289,4116,9,446.19,4015.7,2020-07-23
1008,4673,9706,9,984.31,8858.76,2020-07-26
1029,4,435,9,539.66,4856.98,2020-07-30
1037,3655,9898,9,50.48,454.36,2020-07-31
1069,3793,4193,9,53.56,482.01,2020-08-08
1099,2135,5063,9,16.48,148.33,2020-08-14
1111,2476,5583,9,232.15,2089.32,2020-08-17
1140,1411,6784,9,317.17,2854.51,2020-08-24
1155,1994,4423,9,986.28,8876.53,2020-08-26
1187,365,8192,9,943.47,8491.23,2020-08-30
1191,3990,7258,9,713.05,6417.44,2020-08-31
1204,2123,6962,9,314.38,2829.39,2020-09-03
1215,1103,6033,9,944.64,8501.72,2020-09-05
1216,1706,7227,9,929.22,8363.02,2020-09-05
1235,97,4124,9,535.84,4822.6,2020-09-11
1236,4637,3898,9,40.91,368.18,2020-09-11
1257,2518,3832,9,157.28,1415.49,2020-09-17
1258,1753,1637,9,804.61,7241.47,2020-09-17
1271,124,4083,9,460.24,4142.19,2020-09-19
1276,728,7870,9,995.19,8956.74,2020-09-20
1278,762,5746,9,506.0,4554.01,2020-09-21
1280,1306,5347,9,725.65,6530.87,2020-09-21
1285,2206,6689,9,635.83,5722.5,2020-09-22
1288,4463,4076,9,523.93,4715.35,2020-09-23
1299,1609,5784,9,355.86,3202.74,2020-09-25
1300,4290,5577,9,956.07,8604.63,2020-09-25
1302,1608,193,9,525.91,4733.18,2020-09-25
1324,96,3195,9,165.94,1493.46,2020-09-29
1347,4230,98,9,489.58,4406.24,2020-10-04
1351,4548,5248,9,687.4,6186.62,2020-10-05
1358,568,3632,9,177.89,1600.98,2020-10-07
1363,2085,7223,9,665.21,5986.85,2020-10-08
1366,3806,2993,9,868.24,7814.16,2020-10-08
1374,2775,1189,9,19.97,179.72,2020-10-11
1388,2312,1713,9,236.96,2132.67,2020-10-14
1403,194,5666,9,219.0,1971.0,2020-10-17
1404,3243,2942,9,779.49,7015.44,2020-10-18
1410,3432,5668,9,496.55,4468.94,2020-10-20
1412,1171,919,9,625.9,5633.09,2020-10-20
1413,4278,858,9,61.98,557.81,2020-10-20
1424,2434,5420,9,536.79,4831.08,2020-10-24
1429,2892,6319,9,194.27,1748.41,2020-10-25
1435,3354,2158,9,683.34,6150.08,2020-10-27
1441,1700,7325,9,727.83,6550.44,2020-10-28
1448,2889,9567,9,774.45,6970.05,2020-10-30
1452,2246,1395,9,193.02,1737.2,2020-10-31
1458,2877,5214,9,941.6,8474.37,2020-10-31
1462,4122,616,9,648.67,5838.01,2020-11-01
1466,3288,2477,9,86.56,779.05,2020-11-03
1509,1375,2248,9,397.54,3577.89,2020-11-12
1518,4266,5623,9,532.68,4794.14,2020-11-14
1519,3443,5602,9,661.12,5950.08,2020-11-14
1523,26,5325,9,11.44,102.99,2020-11-15
1528,2601,3643,9,855.19,7696.72,2020-11-15
1534,4106,3143,9,814.27,7328.43,2020-11-17
1569,1196,434,9,976.22,8785.97,2020-11-24
1602,3056,9180,9,700.82,6307.35,2020-11-30
1609,3586,1790,9,708.08,6372.73,2020-12-03
1626,4991,4544,9,395.47,3559.19,2020-12-06
1642,4213,2180,9,406.58,3659.23,2020-12-09
1652,3309,4972,9,552.78,4975.01,2020-12-12
1654,2581,7106,9,722.4,6501.56,2020-12-12
1657,1329,6184,9,597.96,5381.61,2020-12-12
1663,3040,7239,9,620.97,5588.73,2020-12-14
1666,2648,3546,9,281.06,2529.55,2020-12-15
1701,2377,649,9,478.02,4302.18,2020-12-22
1703,4670,3642,9,928.7,8358.29,2020-12-22
1710,3323,7952,9,671.85,6046.65,2020-12-24
1716,1072,4195,9,664.0,5975.98,2020-12-26
1720,628,7789,9,119.91,1079.19,2020-12-27
1722,1255,63,9,211.36,1902.24,2020-12-27
1728,1354,3196,9,43.52,391.65,2020-12-28
1738,4320,4652,9,745.33,6708.01,2021-01-01
1749,806,6601,9,288.67,2598.05,2021-01-02
1766,2043,1770,9,372.6,3353.43,2021-01-06
1783,1503,3459,9,559.25,5033.23,2021-01-11
1797,2594,5672,9,491.1,4419.91,2021-01-14
1802,1643,2314,9,708.67,6378.02,2021-01-15
1827,2555,6529,9,192.44,1731.99,2021-01-21
1834,3125,5937,9,294.55,2650.95,2021-01-22
1848,719,1720,9,947.63,8528.69,2021-01-25
1859,4397,9472,9,947.98,8531.82,2021-01-28
1864,2134,6942,9,275.06,2475.51,2021-01-29
1868,4430,7870,9,767.22,6904.95,2021-01-31
1883,3441,9105,9,646.24,5816.17,2021-02-03
1884,384,1357,9,108.34,975.03,2021-02-03
1888,2749,4269,9,238.71,2148.37,2021-02-04
1892,839,6583,9,310.73,2796.56,2021-02-05
1897,4756,1131,9,395.49,3559.42,2021-02-06
1908,3591,1696,9,488.35,4395.14,2021-02-08
1914,1415,214,9,599.9,5399.1,2021-02-09
1920,887,6638,9,472.6,4253.44,2021-02-10
1921,4516,537,9,850.82,7657.4,2021-02-10
1934,2224,3921,9,977.29,8795.6,2021-02-12
1950,4901,1696,9,512.36,4611.2,2021-02-16
1951,560,5272,9,32.95,296.58,2021-02-16
1969,1351,1065,9,787.97,7091.74,2021-02-18
1984,1696,9883,9,974.49,8770.44,2021-02-20
2013,192,4104,9,374.23,3368.03,2021-02-26
2033,2853,2262,9,418.21,3763.85,2021-03-03
2037,4285,1878,9,60.36,543.27,2021-03-03
2041,4040,4064,9,136.25,1226.29,2021-03-04
2071,742,4184,9,903.19,8128.71,2021-03-11
2081,4264,4547,9,764.96,6884.68,2021-03-12
2083,1340,2588,9,602.32,5420.91,2021-03-12
2105,4254,3475,9,671.73,6045.61,2021-03-15
2110,3282,6477,9,691.91,6227.2,2021-03-16
2112,3500,2149,9,362.07,3258.64,2021-03-17
2115,2996,306,9,736.37,6627.33,2021-03-18
2156,4830,9464,9,629.62,5666.61,2021-03-29
2160,4050,6148,9,949.55,8545.91,2021-03-29
2165,3951,8656,9,555.59,5000.29,2021-03-30
2187,3344,6439,9,227.24,2045.15,2021-04-04
2194,742,7956,9,136.14,1225.22,2021-04-06
2225,3668,7336,9,872.57,7853.15,2021-04-13
2230,406,6936,9,411.18,3700.66,2021-04-14
2244,4154,6015,9,117.35,1056.12,2021-04-17
2245,3736,6488,9,547.34,4926.03,2021-04-17
2254,3758,4760,9,733.22,6599.01,2021-04-19
2258,3931,8451,9,820.13,7381.15,2021-04-20
2266,2887,6596,9,484.93,4364.37,2021-04-22
2270,293,4850,9,591.83,5326.5,2021-04-23
2281,2415,7570,9,829.66,7466.9,2021-04-25
2286,2896,6228,9,876.59,7889.33,2021-04-26
2287,4438,6511,9,359.04,3231.33,2021-04-26
2298,2989,3750,9,335.08,3015.7,2021-04-27
2308,351,6298,9,855.83,7702.51,2021-04-30
2311,768,2046,9,499.4,4494.59,2021-05-01
2337,1553,6377,9,454.74,4092.7,2021-05-07
2343,3418,3575,9,418.18,3763.66,2021-05-08
2349,3011,9825,9,568.06,5112.53,2021-05-09
2368,99,8285,9,316.78,2851.03,2021-05-14
2369,3787,3351,9,297.67,2679.02,2021-05-14
2390,4030,5524,9,932.72,8394.44,2021-05-20
2401,2381,9647,9,173.52,1561.64,2021-05-22
2402,3547,8588,9,350.84,3157.58,2021-05-22
2422,4746,6297,9,63.41,570.71,2021-05-26
2424,1288,7293,9,848.72,7638.45,2021-05-26
2440,3137,4689,9,742.88,6685.88,2021-05-29
2449,2447,2968,9,797.0,7173.0,2021-06-01
2456,2583,1433,9,133.98,1205.83,2021-06-02
2472,256,8196,9,949.49,8545.42,2021-06-05
2488,3283,4967,9,643.55,5791.92,2021-06-07
2497,2237,274,9,193.01,1737.07,2021-06-09
2517,855,7787,9,202.78,1825.03,2021-06-11
2525,4280,5384,9,735.51,6619.6,2021-06-12
2537,2937,9358,9,949.31,8543.78,2021-06-14
2538,1133,5720,9,246.51,2218.58,2021-06-14
2553,4234,4846,9,446.14,4015.27,2021-06-18
2563,2253,2563,9,824.13,7417.16,2021-06-20
2566,1379,3447,9,366.19,3295.74,2021-06-21
2581,196,1278,9,763.81,6874.26,2021-06-24
2586,1613,5626,9,37.4,336.56,2021-06-26
2592,4209,4298,9,508.98,4580.82,2021-06-28
2614,4794,6169,9,825.07,7425.63,2021-07-03
2629,140,3438,9,95.25,857.24,2021-07-07
2646,1899,5717,9,633.11,5698.01,2021-07-10
2657,1144,1397,9,776.62,6989.56,2021-07-13
2666,3961,7224,9,375.47,3379.27,2021-07-15
2676,2606,8928,9,912.5,8212.54,2021-07-17
2679,4248,5598,9,215.71,1941.37,2021-07-18
2720,4584,3394,9,741.0,6668.99,2021-07-26
2724,693,2233,9,102.03,918.26,2021-07-27
2746,4337,5212,9,541.18,4870.63,2021-07-31
2751,4091,4835,9,206.4,1857.64,2021-08-01
2756,3883,6067,9,307.51,2767.55,2021-08-02
2763,424,7817,9,447.14,4024.26,2021-08-03
2782,3317,7553,9,724.19,6517.69,2021-08-08
2797,4967,7373,9,653.02,5877.15,2021-08-11
2806,2680,1054,9,110.44,993.93,2021-08-13
2821,319,3865,9,371.39,3342.52,2021-08-17
2824,975,1253,9,631.12,5680.06,2021-08-18
2825,3017,7472,9,102.08,918.74,2021-08-20
2886,750,2825,9,514.46,4630.14,2021-09-04
2892,2268,59,9,714.46,6430.11,2021-09-06
2915,328,9703,9,273.04,2457.34,2021-09-09
2933,685,9786,9,865.8,7792.23,2021-09-12
2936,925,9513,9,907.23,8165.06,2021-09-13
2941,3712,7015,9,498.28,4484.52,2021-09-14
2948,771,1070,9,96.37,867.32,2021-09-15
2957,4427,8958,9,822.76,7404.82,2021-09-17
2972,4249,3603,9,400.43,3603.85,2021-09-21
2985,4642,8891,9,700.29,6302.59,2021-09-24
3005,2364,3256,9,217.98,1961.86,2021-09-27
3006,3817,1210,9,473.19,4258.71,2021-09-28
3009,4424,5825,9,51.5,463.51,2021-09-28
3011,814,4708,9,258.25,2324.29,2021-09-29
3012,4406,8930,9,91.75,825.72,2021-09-29
3019,1497,3932,9,644.99,5804.92,2021-09-30
3021,3750,4422,9,367.76,3309.86,2021-10-01
3029,4982,2465,9,516.15,4645.34,2021-10-03
