codigo_mes,mes,codigo_ca,comunidad_autonoma,codigo_provincia,provincia,codigo_municipio,municipio,total_paro_registrado,Paro_hombre_edad___25,Paro_hombre_edad_25__45,Paro_hombre_edad___45,Paro_mujer_edad___25,Paro_mujer_edad_25__45,Paro_mujer_edad___45,Paro_Agricultura,Paro_Industria,Paro_Construcci__n,Paro_Servicios,Paro_Sin_empleo_Anterior
201806,Junio de 2018,9,Cataluna,25,Lleida,25203,"Seu d'Urgell, La",568,24,103,148,18,127,148,24,31,73,408,32
201807,Julio de 2018,9,Cataluna,25,Lleida,25203,"Seu d'Urgell, La",562,27,97,147,16,126,149,20,31,70,404,37
201808,Agosto de 2018,9,Cataluna,25,Lleida,25203,"Seu d'Urgell, La",544,20,84,142,21,134,143,21,34,69,388,32
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25203,"Seu d'Urgell, La",552,31,84,142,19,133,143,18,29,66,404,35
201810,Octubre de 2018,9,Cataluna,25,Lleida,25203,"Seu d'Urgell, La",590,29,90,147,23,147,154,24,29,72,434,31
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25203,"Seu d'Urgell, La",587,25,96,150,22,146,148,26,34,68,430,29
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25203,"Seu d'Urgell, La",580,23,96,160,20,133,148,21,40,83,413,23
201801,Enero de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",16,0,3,4,0,7,2,0,0,4,12,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",16,0,2,4,0,7,3,1,0,4,11,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",14,0,1,4,0,5,4,0,0,4,10,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",23,0,6,4,0,7,6,0,0,3,20,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",24,0,6,5,0,8,5,1,0,3,20,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",14,0,2,4,0,4,4,1,0,3,10,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",13,0,2,4,0,4,3,1,0,3,9,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",16,1,4,3,0,4,4,1,0,4,11,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",21,1,5,2,0,8,5,0,0,4,17,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",26,1,4,4,0,12,5,0,1,3,22,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",27,0,3,4,0,15,5,0,1,3,23,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25043,"Vall de Boí, La",13,0,1,2,0,7,3,0,1,2,10,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,179,6,52,61,3,34,23,5,3,77,90,4
201802,Febrero de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,157,4,44,52,3,30,24,5,3,66,79,4
201803,Marzo de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,156,4,45,51,2,30,24,6,3,66,78,3
201804,Abril de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,270,15,77,51,9,78,40,1,4,40,222,3
201805,Mayo de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,273,16,72,48,8,84,45,1,4,28,236,4
201806,Junio de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,216,9,56,32,9,65,45,2,5,22,183,4
201807,Julio de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,136,7,31,20,7,43,28,0,4,14,115,3
201808,Agosto de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,124,7,30,18,6,41,22,1,3,12,104,4
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,170,10,37,21,8,61,33,3,3,13,146,5
201810,Octubre de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,225,16,51,27,14,78,39,1,4,17,198,5
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,220,15,50,29,7,76,43,2,5,19,190,4
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25243,Vielha e Mijaran,126,4,29,34,3,34,22,2,5,36,82,1
201801,Enero de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,6,1,2,0,0,0,3,0,2,0,3,1
201802,Febrero de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,7,1,3,0,0,0,3,1,2,0,3,1
201803,Marzo de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,5,1,1,0,0,0,3,1,1,0,2,1
201804,Abril de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,4,1,1,0,0,0,2,1,1,0,1,1
201805,Mayo de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,3,0,1,0,0,0,2,1,0,0,1,1
201806,Junio de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,2,0,0,0,0,0,2,0,0,0,1,1
201807,Julio de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,1,0,0,0,0,0,1,0,0,0,1,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,1,0,0,0,0,0,1,0,0,0,1,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,1,0,0,0,0,0,1,0,0,0,1,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,2,0,0,0,0,1,1,0,1,0,1,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,1,0,0,0,0,1,0,0,1,0,0,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25022,Alòs de Balaguer,2,0,0,0,1,1,0,0,1,0,1,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,2,0,0,1,0,1,0,0,0,1,1,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,3,0,1,1,0,1,0,0,0,2,1,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,2,0,1,1,0,0,0,0,0,2,0,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,4,1,1,2,0,0,0,0,0,2,2,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,4,1,1,2,0,0,0,0,0,2,2,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,4,1,0,2,0,1,0,0,0,1,3,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,2,1,0,1,0,0,0,0,0,1,1,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,4,0,0,2,0,2,0,0,1,1,2,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,3,0,0,2,0,0,1,0,1,1,1,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,4,0,1,2,0,1,0,0,1,1,2,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,6,0,1,3,0,2,0,0,1,2,3,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25049,Bellmunt d'Urgell,6,0,2,3,0,1,0,2,1,2,1,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",5,0,2,3,0,0,0,0,0,0,5,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",6,0,2,4,0,0,0,0,0,0,6,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",7,0,2,4,0,0,1,0,0,0,7,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",7,0,2,3,0,0,2,0,0,0,7,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",10,0,2,5,0,0,3,0,0,0,10,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",10,0,3,5,0,0,2,0,0,1,9,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",11,0,3,5,0,0,3,0,0,1,10,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",12,0,4,5,0,0,3,0,0,1,11,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",11,0,3,5,1,0,2,0,0,1,10,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",9,0,3,4,1,0,1,0,0,1,8,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",9,0,2,4,1,0,2,0,1,0,8,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25081,"Espluga Calba, L'",8,0,2,5,0,0,1,0,0,0,8,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,4,0,1,0,0,2,1,0,0,0,4,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,3,0,0,1,0,1,1,0,0,1,2,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,3,0,0,1,0,1,1,0,0,1,2,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,4,0,0,1,0,2,1,0,0,1,3,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,5,0,1,1,0,2,1,0,0,1,4,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,5,0,1,1,0,2,1,0,0,1,4,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,4,0,0,1,0,1,2,0,0,1,3,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,2,0,0,0,0,0,2,0,0,0,2,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,3,0,0,1,0,0,2,0,0,1,2,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,3,0,0,1,0,0,2,0,0,1,2,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,4,0,0,2,0,0,2,0,0,1,3,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25908,Fígols i Alinyà,5,0,0,3,0,0,2,0,0,2,3,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,7,0,2,1,0,1,3,1,0,0,6,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,7,0,3,0,0,1,3,1,1,0,5,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,6,0,2,1,0,1,2,1,1,0,4,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,4,0,1,1,0,0,2,1,0,0,3,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,3,0,0,1,0,0,2,1,0,0,2,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,5,0,1,1,0,1,2,1,0,0,4,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,6,0,3,1,0,0,2,2,0,0,4,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,4,0,2,0,0,0,2,1,0,0,3,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,4,0,1,0,0,1,2,0,0,0,4,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,8,0,2,1,0,1,4,2,0,0,6,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,4,0,1,1,0,0,2,1,0,0,3,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25098,Gavet de la Conca,3,0,0,1,0,0,2,1,0,0,2,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",80,2,23,26,1,16,12,0,4,30,44,2
201802,Febrero de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",69,1,19,22,1,15,11,0,3,25,39,2
201803,Marzo de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",62,2,18,20,1,13,8,0,3,23,35,1
201804,Abril de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",62,0,19,15,3,16,9,0,2,11,48,1
201805,Mayo de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",56,1,15,14,2,18,6,0,2,8,43,3
201806,Junio de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",41,1,8,8,2,16,6,1,2,5,29,4
201807,Julio de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",39,0,10,8,0,14,7,0,2,6,28,3
201808,Agosto de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",42,1,8,13,0,13,7,1,2,6,30,3
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",52,1,14,16,0,13,8,3,2,7,38,2
201810,Octubre de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",71,2,21,20,1,20,7,3,2,10,54,2
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",76,2,21,20,2,20,11,3,4,10,57,2
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25173,"Pont de Suert, El",59,2,15,18,2,14,8,3,4,12,39,1
201801,Enero de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,28,1,7,9,1,8,2,2,1,2,22,1
201802,Febrero de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,31,1,8,8,2,8,4,2,0,3,23,3
201803,Marzo de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,30,1,6,9,2,7,5,2,0,4,21,3
201804,Abril de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,31,0,6,10,1,8,6,1,0,4,23,3
201805,Mayo de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,26,0,6,8,1,7,4,2,0,3,18,3
201806,Junio de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,27,0,5,9,1,7,5,0,0,5,19,3
201807,Julio de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,29,1,5,8,1,8,6,0,0,5,21,3
201808,Agosto de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,28,0,6,7,1,9,5,1,0,5,21,1
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,25,0,5,8,2,6,4,0,2,3,19,1
201810,Octubre de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,25,0,6,8,3,4,4,0,1,4,18,2
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,23,0,5,8,2,4,4,1,0,3,17,2
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25185,Ribera d'Urgellet,23,0,5,8,2,5,3,1,0,3,17,2
201801,Enero de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,15,0,3,6,0,2,4,2,0,0,11,2
201802,Febrero de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,16,0,3,6,0,1,6,2,0,0,12,2
201803,Marzo de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,11,0,2,5,0,1,3,1,0,0,8,2
201804,Abril de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,14,0,3,5,0,3,3,1,0,0,11,2
201805,Mayo de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,16,0,3,5,0,4,4,2,0,0,12,2
201806,Junio de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,13,0,2,4,0,2,5,3,0,0,8,2
201807,Julio de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,11,0,1,3,1,2,4,1,0,0,8,2
201808,Agosto de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,12,0,1,2,0,4,5,1,0,0,9,2
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,17,0,3,2,0,6,6,3,0,0,12,2
201810,Octubre de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,20,0,7,2,0,6,5,2,1,1,14,2
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,20,0,7,2,0,5,6,3,1,1,13,2
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25190,Salàs de Pallars,17,0,5,3,0,4,5,2,1,1,11,2
201801,Enero de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,6,0,3,1,0,2,0,0,0,1,5,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,5,0,2,1,0,2,0,0,0,1,4,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,5,0,3,1,0,1,0,0,0,1,4,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,5,0,3,1,0,1,0,0,0,1,4,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,5,0,3,2,0,0,0,0,0,1,4,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,6,0,3,2,0,1,0,0,0,1,5,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,5,0,2,2,0,1,0,1,0,1,3,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,9,0,4,3,0,2,0,2,0,1,6,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,10,0,4,3,0,2,1,2,0,1,7,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,10,0,4,3,0,1,2,3,0,1,6,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,11,0,3,3,0,3,2,2,0,1,8,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25200,Sarroca de Lleida,8,0,2,1,0,3,2,1,0,1,6,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,7,0,1,4,0,1,1,2,2,0,3,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,7,0,0,4,0,2,1,2,2,0,3,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,6,0,0,4,0,1,1,2,2,0,2,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,6,0,0,4,0,1,1,2,2,0,2,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,6,0,0,4,0,1,1,2,3,0,1,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,5,0,0,3,0,1,1,1,3,0,1,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,4,0,0,2,0,1,1,1,3,0,0,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,1,0,0,0,0,0,1,0,1,0,0,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,6,0,1,2,0,2,1,1,2,0,3,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,7,0,2,2,0,2,1,2,2,0,3,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,8,0,2,3,0,2,1,2,2,0,4,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25250,Vilanova de Meià,9,0,2,4,0,2,1,3,2,0,4,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,9,0,0,3,0,1,5,0,2,0,7,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,9,0,0,3,0,1,5,0,2,0,7,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,9,0,0,3,0,1,5,0,2,0,7,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,9,0,0,3,0,1,5,0,2,0,7,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,9,0,0,3,0,1,5,0,2,0,7,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,11,0,0,4,0,2,5,0,2,0,9,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,11,0,1,4,0,2,4,0,2,0,9,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,13,0,1,4,1,2,5,0,2,0,11,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,12,0,1,5,1,1,4,0,3,0,9,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,10,0,1,5,0,0,4,0,3,0,7,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,11,0,1,5,0,0,5,0,3,0,8,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25001,Abella de la Conca,11,0,1,5,0,0,5,0,3,0,8,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,94,4,22,22,1,25,20,19,6,5,61,3
201802,Febrero de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,97,3,21,21,2,29,21,19,7,6,63,2
201803,Marzo de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,101,2,21,24,2,31,21,22,5,5,66,3
201804,Abril de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,97,2,23,20,3,31,18,20,4,4,64,5
201805,Mayo de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,97,3,19,22,3,31,19,20,7,6,59,5
201806,Junio de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,97,2,15,22,5,32,21,18,7,7,60,5
201807,Julio de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,93,5,17,17,2,32,20,13,8,7,59,6
201808,Agosto de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,90,4,17,14,3,31,21,15,5,5,58,7
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,93,4,17,19,4,28,21,21,5,5,56,6
201810,Octubre de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,87,0,16,18,3,29,21,20,3,6,54,4
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,91,2,21,17,4,24,23,21,3,6,55,6
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25048,Bell-lloc d'Urgell,97,2,17,21,5,28,24,18,4,6,63,6
201801,Enero de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,36,0,9,3,2,12,10,3,6,2,22,3
201802,Febrero de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,33,0,9,3,1,10,10,3,9,2,17,2
201803,Marzo de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,36,0,11,3,1,9,12,3,9,2,20,2
201804,Abril de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,32,0,9,2,1,10,10,3,9,1,17,2
201805,Mayo de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,29,0,10,3,1,7,8,4,8,2,13,2
201806,Junio de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,28,1,10,3,2,5,7,5,6,2,13,2
201807,Julio de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,28,1,9,3,2,5,8,6,5,2,12,3
201808,Agosto de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,30,0,8,3,2,8,9,5,4,1,17,3
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,27,0,9,1,1,10,6,4,5,2,12,4
201810,Octubre de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,30,0,9,2,1,10,8,6,5,2,14,3
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,28,0,8,2,0,11,7,7,5,2,12,2
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25047,Bellcaire d'Urgell,20,1,7,1,0,6,5,6,4,2,8,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,1,0,0,0,0,1,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,1,0,0,0,0,1,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,2,0,0,1,0,1,0,0,0,0,2,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,2,0,0,1,0,1,0,0,0,0,2,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,0,1,0,0,0,1,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,0,1,0,0,0,1,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,0,1,0,0,0,1,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,0,1,0,0,0,1,0
201810,Octubre de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,0,1,0,0,0,1,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,0,1,0,0,0,1,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25087,Esterri de Cardós,1,0,0,0,0,0,1,0,0,0,1,0
201801,Enero de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,11,0,3,2,0,3,3,3,0,0,8,0
201802,Febrero de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,9,1,1,1,0,3,3,1,0,0,8,0
201803,Marzo de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,7,1,0,1,0,2,3,1,0,0,6,0
201804,Abril de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,7,0,1,2,0,1,3,0,0,0,7,0
201805,Mayo de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,5,0,0,1,0,1,3,0,0,0,5,0
201806,Junio de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,7,0,1,2,0,1,3,1,0,0,6,0
201807,Julio de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,6,0,1,1,0,1,3,0,0,0,6,0
201808,Agosto de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,7,1,0,1,0,2,3,0,0,0,7,0
201809,Septiembre de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,9,1,2,0,0,3,3,2,0,0,6,1
201810,Octubre de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,6,2,0,0,0,2,2,1,0,0,5,0
201811,Noviembre de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,8,2,0,0,0,3,3,1,0,0,7,0
201812,Diciembre de 2018,9,Cataluna,25,Lleida,25142,Montoliu de Lleida,8,2,0,0,0,2,4,1,0,0,7,0
